words,label
"thousand, commanding, men, includes, found, faroff, paul, services, movie, finest, given, 1950s, ryker, secret, graveyard, lee, americans, due, major, stating, recommended, story, far, script, captured, excellent, along, korean, new, viewing, 50, guilty, however, winkler, nolan, defect, spy, died, put, conviction, sentenced, called, classic, bradford, become, proves, fell, mission, doubts, cast, forces, convicted, sadly, deals, max, korea, killed, evidence, soldier, courtroom, possibility, officer, cover, innocence, rank, proof, american, sergeant, named, forgotten, drama, norman, marvin, questions, selected, hanging, top, notch, offer, ordered, war, young, many, convincing, successful, convicting, dubbed, united, play, koreans, message, one, americass, murray, home, communist, learns, dillman, place, buried, superior, hang, nations, occasionally, graves, lloyd, close, baily, prosecutor, frozen, ghostly, unanswered, enemy, amos, doubted, hamilton, peter, gen, task, hit, capt, powerful, treated, traitor, thereafter, sgt, executed, invaluable, perhaps, north, trial, granted",1
"gets, recently, saw, yet, movie, really, four, unfamiliar, shame, longer, given, fate, outwitted, story, know, way, expect, happening, pacing, takes, concludes, moving, wider, enjoyed, sorrentinos, shot, intriguing, week, brilliantly, work, servillo, film, living, afterwards, tony, phrase, much, talk, surprised, account, opens, odd, wide, character, ago, every, anyone, scene, final, turn, shake, main, applies, superb, friend, pieces, one, territory, constantly, still, stylish, life, long, sublime, bought, magnani, audience, thing, ultimately, opened, created, position, direction, didnt, gradually, years, cinema, thinks, reach, weeks, good, time, seen, thought, italian, image",1
"even, side, rounded, james, michol, estranged, day, small, esther, jayne, meadows, score, first, respect, unforgettable, throughout, twentythird, goliath, robertson, raymond, alongside, justice, film, scene, always, psalm, many, haywards, king, epic, peck, scenes, stirring, epics, abishai, years, excellent, badly, lesser, bible, delivery, done, susan, watching, song, made, davids, massy, ruth, bit, well, henry, impeccable, good, newman, era, alfred, biblical, goes, prophet, nathan, wife, hokey, worth, fine, handles, sound, wooden",1
"long, dull, 1970s, reallybr, bit, give, day, newer, yuk, supposebr, know, supposed, still, version, walk, costumes",1
"8, bored, timeless, lets, actors, line, classic, character, filled, movie, distinct, soundtrack, lessons, love, almost, philosophies, story, times, great, call, personality, around, realistic, jazzy, viewing, views, say, never, would",1
"starting, accepting, russias, thrust, children, delay, installment, consisting, indoctrination, learned, garden, minister, stating, europe, training, great, new, pro, instructional, rally, adolf, national, americas, boys, information, fascinating, german, maniacal, moving, small, homeland, praises, conquest, part, conscription, called, signed, mid, island, fell, czechoslovakia, victory, least, series, britain, oppose, 1939, later, involvement, forces, ii, stunned, doorstep, camps, venue, pact, felt, subject, mortal, received, learn, 1935, entering, methodical, unopposed, evil, armed, africa, immediately, impose, square, chamberlain, taking, would, right, american, germany, deal, treaty, snippet, bringing, 30s, produced, invaded, asia, marching, 1938, nonaggression, heartland, prime, madison, us, ordered, war, worldbr, young, many, european, across, final, turn, declaration, department, world, neville, desire, films, russia, followed, land, procured, laterbr, move, spell, well, sang, still, plan, provided, rest, hitler, strip, military, poland, conceived, annexing, took, didnt, enemy, period, eastern, fronts, grade, ultimate, seven, country, peace, second, oceans, declined, ploy, year, directly, sudetenland, led, expanding, cue, reach, hitlers, infamous, bordering, soldiers, time, tool, austria, footage, school, waybr",1
"7, vintage, high, usual, characters, yet, found, array, decent, first, plot, movie, thankless, osbourne, give, heavy, looking, dead, messages, laugh, obstacle, roll, alienated, make, petes, experience, 100, awful, performances, way, interest, sympathy, sure, expect, find, like, viewing, simmons, say, guilty, near, reputations, thinking, knowledge, teen, jerk, however, needs, caused, moments, gene, segment, clichéd, unlike, people, part, without, checking, premise, shot, played, cameo, speaks, jock, outcast, film, end, though, originality, scoffing, initially, dont, funny, enjoying, often, lot, dvd, done, rainy, watching, fooled, role, evil, prior, ridiculously, boyfriend, predictable, certainly, help, masterpiece, hair, person, would, right, pretty, situation, nowhere, teenage, sort, seeing, ozzy, character, advantage, metal, effective, bad, horribly, acting, complete, eyes, every, interviewees, convincing, main, curious, filmmakers, hard, irony, half, nerds, discussed, reason, one, utterly, definitely, another, points, buy, whys, heard, place, third, day, several, short, continues, 10, attitude, girl, thing, sake, reverend, conventional, since, trick, star, stars, treat, movies, receives, vh1s, expected, cant, go, going, act, jocks, said, deny, pleasures, thats, playing, cinema, boy, kept, altogether, school, im, youre, backwards, good, cheap, time, records, strange, worth, never",1
"fighting, achieve, something, passable, seriously, cannot, become, taekwondo, guy, film, sport, mind, heart, go, martial, korea, enjoyable, mock, thugs, arts, messagebr, meant, way, also, korean, rules, beat, slapstick, notionbr, undertones, like, taken, friends, good, stronger, takes, isnt, carries, school, would, life",1
"even, la, together, characters, rings, depicts, found, first, ever, movie, passion, guaranteed, symbolic, latin, extraordinary, districts, closeup, fate, hardofhearing, old, love, tune, stories, words, make, story, rather, great, know, best, made, mysterious, camera, plays, started, like, devil, light, sets, lived, untellable, suffer, isnt, god, voices, happy, sweet, ending, tragic, moments, gotham, mobile, car, put, discover, people, tragedy, huge, neverseen, else, ease, break, cast, search, late, want, gold, pain, lynchbr, lot, result, often, vincent, modern, saying, lovebr, paris, moment, hear, big, fragments, much, back, happen, reshooting, stab, accurately, 2, orchestra, doesnt, sad, would, look, decides, flashbacks, composite, goodbye, french, derivative, david, romance, bright, billions, steps, amazing, offer, courage, whats, scene, leave, dear, director, rust, kisses, personally, outoftime, directing, lack, world, hard, indecision, alive, presence, friend, aznavour, everything, view, message, one, cassel, points, narration, special, ah, perfect, rain, order, long, charles, waiting, singer, arrive, cinematography, told, monica, see, things, music, always, go, à, cant, nothing, said, means, moviebr, fallen, city, frames, song, cinema, endless, soon, cruel, destiny, time, written, worth, beautiful, bellucci",1
"bring, long, overs, runner, 7, making, 8, includes, angelina, 10, outdid, plot, harmed, movie, jack, cans, legs, chapter, added, example, spoon, blade, 18, animals, guy, favor, real, film, 3, artist, quite, scene, thick, sum, homages, 5, point, id, sage, stopsbr, sex, moviebr, 1, trailers, funny, palance, dynamic, excellent, dvd, 4, evening, dine, trash, element, foley, like, devil, 9, 11, points, voice, entertainment, 2, advise, jolie, provided, burning, 6",1
"idea, integrating, ended, effects, examples, communicate, footing, high, action, beautiful, original, editing, blending, entirely, didnt, film, layers, props, music, coverage, meaning, many, etc, favourite, away, elements, works, performance, europa, films, perfectly, far, dialogue, could, list, way, know, visual, best, master, lighting, presented, cinema, made, contribution, get, equal, one, exclamation, predominant, combination, element, style, eliminate, like, describe, strive, voice, myopia, companion, shooting, despite, hollywoods, reduce, none, came, image, sound, order",1
"even, granny, deserves, sense, congrats, action, actors, classic, blood, plot, clever, movie, truly, slash, horror, dialogs, efficient, end, leave, cant, success, rerelease, come, funny, far, michelle, vu, awful, surely, perversity, new, two, deja, breathless, escape, beyond, simple, forget, beginning, murders, thumbs, theres, another, good, goes, killer, rule, jasonbr, quite, name, samarasadako, moments",1
"forget, childrens, remorse, tv, deal, disgusting, shows, characters, strongest, show, part, actors, csi, without, brutal, break, amazing, doctors, us, real, comparing, profanity, looking, completely, behavior, prison, fact, drugs, point, criminals, ryan, changing, sexual, guts, scenes, story, shots, dont, overall, excellent, stupid, best, playing, organs, tobias, oz, unique, twists, explicit, one, simple, sopranos, violence, rapes, actually, theyre, like, annoying, oreilly, predictable, male, beecher, despite, actions, using, clichés, favorite, cursing, life, look",1
"even, exercise, easy, characters, anecdotic, neighborhoods, movie, notably, english, use, mother, think, due, represent, rated, fishburne, understanding, way, problems, tongue, violence, however, fine, actors, relate, enjoyed, suspenseful, little, gives, though, overplay, sometimes, fits, enjoy, b, simple, drug, much, impersonating, extensive, thoughtful, language, everybody, important, drama, seeing, timeaction, matter, dialogs, decor, turn, manages, management, hard, times, situations, general, vulgar, ok, well, twice, used, marsalis, three, quite, backed, life, orientation, gave, job, depiction, nyc, soundtrack, prude, reflexion, powerful, style, youre, 910, good, believable, time, video",1
"norms, ka, name, pakezasuch, outcasts, kamal, makes, fewpersonally, impressed, face, beautiful, meenaashokraaj, movie, age, kumarnadira, amrohis, subcontinenta, regal, controversial, actressthe, looking, lasting, film, poetry, acting, respectnobility, homage, ultimate, screenlike, haan, pakeeza, muslim, suit, fact, etc, humanity, perfectly, maker, filmthe, script, pornography, great, master, hands, presented, naam, moviemaking, timelessdirectioncastscreenplaymusiclyricsin, india, message, chosen, unheard, worldin, reality, legacy, realitythe, masterpiece, kapoorthe, sexdance, memorable, society, never, theme, look",1
"emotive, live, forever, hundred, may, fantastic, jacob, really, zbigniew, preisner, work, applause, film, think, rouge, incisive, transcendental, powerful, could, sophisticated, jeanlouis, krzysztof, infatuated, intelligence, say, adjectives, describe, art, insufficient, irène, trintignant, kieslowski, still, would, feel",1
